"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","DIVERTED","CANCELLED","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY"
2015,8,24,1,"WN",2721,"N7712G","OAK","ONT",1655,1702,7,7,1709,75,66,56,362,1805,3,1810,1808,-2,0,0,"",NA,NA,NA,NA,NA
2015,8,24,1,"MQ",3411,"N906MQ","DFW","LAW",1705,1659,-6,16,1715,60,46,29,140,1744,1,1805,1745,-20,0,0,"",NA,NA,NA,NA,NA
2015,8,24,1,"UA",353,"N427UA","SFO","EWR",1739,1741,2,10,1751,324,302,287,2565,138,5,203,143,-20,0,0,"",NA,NA,NA,NA,NA
2015,8,24,1,"WN",3144,"N8634A","LAS","PIT",1750,1819,29,12,1831,245,225,209,1910,100,4,55,104,9,0,0,"",NA,NA,NA,NA,NA
2015,8,24,1,"WN",410,"N8640D","LAX","MDW",1755,1803,8,10,1813,225,217,203,1750,2336,4,2340,2340,0,0,0,"",NA,NA,NA,NA,NA
2015,8,24,1,"OO",4743,"N689CA","SNA","SLC",1829,1834,5,11,1845,100,98,83,588,2108,4,2109,2112,3,0,0,"",NA,NA,NA,NA,NA
2015,8,24,1,"UA",1658,"N12754","DEN","SNA",1905,1903,-2,15,1918,142,136,115,846,2013,6,2027,2019,-8,0,0,"",NA,NA,NA,NA,NA
2015,8,24,1,"DL",2186,"N934DL","ATL","LGA",1945,1941,-4,18,1959,145,127,101,762,2140,8,2210,2148,-22,0,0,"",NA,NA,NA,NA,NA
2015,8,24,1,"DL",2837,"N844DN","SEA","JFK",2359,8,9,12,20,314,293,275,2422,755,6,813,801,-12,0,0,"",NA,NA,NA,NA,NA
2015,8,25,2,"DL",900,"N921DN","BOS","ATL",600,557,-3,30,627,169,172,135,946,842,7,849,849,0,0,0,"",NA,NA,NA,NA,NA
2015,8,25,2,"OO",6463,"N771SK","SMF","LAX",610,605,-5,12,617,91,81,61,373,718,8,741,726,-15,0,0,"",NA,NA,NA,NA,NA
2015,8,25,2,"WN",614,"N7722B","GEG","BOI",625,623,-2,9,632,60,56,44,287,816,3,825,819,-6,0,0,"",NA,NA,NA,NA,NA
2015,8,25,2,"AS",843,"N586AS","SEA","KOA",1020,1016,-4,18,1034,364,374,352,2688,1326,4,1324,1330,6,0,0,"",NA,NA,NA,NA,NA
2015,8,25,2,"UA",1214,"N56859","IAH","LAX",1128,1137,9,20,1157,217,205,173,1379,1250,12,1305,1302,-3,0,0,"",NA,NA,NA,NA,NA
2015,8,25,2,"VX",715,"N622VA","LGA","DAL",1159,1156,-3,9,1205,216,200,186,1381,1411,5,1435,1416,-19,0,0,"",NA,NA,NA,NA,NA
2015,8,25,2,"OO",4519,"N823AS","BIS","MSP",1507,1458,-9,13,1511,81,80,63,386,1614,4,1628,1618,-10,0,0,"",NA,NA,NA,NA,NA
2015,8,25,2,"DL",570,"N965DL","FLL","LGA",1510,1508,-2,11,1519,180,157,141,1076,1740,5,1810,1745,-25,0,0,"",NA,NA,NA,NA,NA
2015,8,25,2,"DL",1140,"N665DN","SLC","SAN",1650,1648,-2,14,1702,110,108,88,626,1730,6,1740,1736,-4,0,0,"",NA,NA,NA,NA,NA
2015,8,25,2,"WN",729,"N771SA","OKC","STL",1710,1714,4,7,1721,85,79,68,462,1829,4,1835,1833,-2,0,0,"",NA,NA,NA,NA,NA
2015,8,25,2,"UA",259,"N828UA","ORD","OMA",1920,1916,-4,19,1935,95,82,59,416,2034,4,2055,2038,-17,0,0,"",NA,NA,NA,NA,NA
2015,8,25,2,"WN",3061,"N8311Q","MDW","SEA",1935,1936,1,21,1957,270,261,238,1733,2155,2,2205,2157,-8,0,0,"",NA,NA,NA,NA,NA
2015,8,25,2,"UA",550,"N854UA","DEN","IAH",2005,2011,6,27,2038,143,144,103,862,2321,14,2328,2335,7,0,0,"",NA,NA,NA,NA,NA
2015,8,26,3,"OO",5522,"N952SW","PSC","DEN",600,550,-10,38,628,140,161,114,852,922,9,920,931,11,0,0,"",NA,NA,NA,NA,NA
2015,8,26,3,"WN",1007,"N8322X","TPA","BWI",700,701,1,13,714,140,134,107,842,901,14,920,915,-5,0,0,"",NA,NA,NA,NA,NA
2015,8,26,3,"DL",1272,"N676DL","MCI","ATL",1005,1001,-4,10,1011,120,107,90,692,1241,7,1305,1248,-17,0,0,"",NA,NA,NA,NA,NA
2015,8,26,3,"B6",971,"N605JB","LGA","FLL",1048,1034,-14,33,1107,187,301,204,1076,1431,64,1355,1535,100,0,0,"",100,0,0,0,0
2015,8,26,3,"MQ",3164,"N631MQ","ORD","FNT",1640,1637,-3,18,1655,71,62,39,223,1834,5,1851,1839,-12,0,0,"",NA,NA,NA,NA,NA
2015,8,26,3,"EV",4276,"N14105","MCI","EWR",1703,1818,75,8,1826,169,162,141,1092,2147,13,2052,2200,68,0,0,"",68,0,0,0,0
2015,8,26,3,"DL",1823,"N827DN","DTW","SEA",1945,1946,1,17,2003,285,284,262,1927,2125,5,2130,2130,0,0,0,"",NA,NA,NA,NA,NA
2015,8,26,3,"AA",2483,"N583AA","DFW","IAH",2155,2151,-4,13,2204,72,60,41,224,2245,6,2307,2251,-16,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"WN",455,"N8323C","BDL","MDW",555,554,-1,9,603,150,129,115,777,658,5,725,703,-22,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"DL",72,"N832DN","LAS","ATL",700,653,-7,18,711,243,242,212,1747,1343,12,1403,1355,-8,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"AA",145,"N3DUAA","AUS","LAX",720,713,-7,10,723,192,179,162,1242,805,7,832,812,-20,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"EV",4180,"N13995","IAH","MCI",723,720,-3,10,730,127,125,109,643,919,6,930,925,-5,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"DL",486,"N711ZX","JFK","SFO",800,800,0,32,832,388,396,355,2586,1127,9,1128,1136,8,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"DL",764,"N675DL","ATL","MKE",812,804,-8,18,822,117,114,90,669,852,6,909,858,-11,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"AA",1620,"N569AA","DFW","DEN",850,847,-3,20,907,126,118,92,641,939,6,956,945,-11,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"B6",1563,"N510JB","ORD","SJU",900,854,-6,30,924,289,303,269,2072,1453,4,1449,1457,8,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"DL",1243,"N914DE","DFW","ATL",930,922,-8,11,933,128,117,100,731,1213,6,1238,1219,-19,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"UA",353,"N428UA","PDX","SFO",1224,1220,-4,18,1238,110,108,86,550,1404,4,1414,1408,-6,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"DL",1926,"N807DN","SFO","MSP",1235,1232,-3,12,1244,213,212,182,1589,1746,18,1808,1804,-4,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"DL",2143,"N368NW","MSP","PIT",1400,1359,-1,9,1408,115,103,89,726,1637,5,1655,1642,-13,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"WN",2493,"N460WN","MDW","STL",1720,1723,3,9,1732,65,60,46,251,1818,5,1825,1823,-2,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"B6",1281,"N249JB","BOS","RIC",1724,1719,-5,21,1740,105,106,81,474,1901,4,1909,1905,-4,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"OO",4560,"N8965E","LAN","MSP",1810,1826,16,27,1853,95,105,75,455,1908,3,1845,1911,26,0,0,"",26,0,0,0,0
2015,8,27,4,"AS",19,"N459AS","MCO","SEA",1855,1850,-5,13,1903,355,361,336,2554,2139,12,2150,2151,1,0,0,"",NA,NA,NA,NA,NA
2015,8,27,4,"AA",1717,"N604AW","BWI","CLT",1915,1908,-7,12,1920,85,77,61,361,2021,4,2040,2025,-15,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"DL",997,"N927DN","ATL","JAX",732,731,-1,15,746,62,62,43,270,829,4,834,833,-1,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"UA",1140,"N69818","ORD","EWR",748,750,2,14,804,125,119,97,719,1041,8,1053,1049,-4,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"AA",206,"N5EDAA","DFW","MIA",905,920,15,16,936,182,164,141,1121,1257,7,1307,1304,-3,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"WN",126,"N783SW","STL","DEN",1125,1124,-1,8,1132,135,125,110,770,1222,7,1240,1229,-11,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"B6",1486,"N197JB","PIT","BOS",1126,1115,-11,14,1129,89,93,77,496,1246,2,1255,1248,-7,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"UA",353,"N494UA","PDX","SFO",1224,1220,-4,10,1230,110,102,89,550,1359,3,1414,1402,-12,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"DL",1133,"N949AT","BNA","DTW",1355,1348,-7,10,1358,93,99,78,456,1616,11,1628,1627,-1,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"AA",1254,"N872AA","SJU","MIA",1440,1433,-7,16,1449,166,168,140,1045,1709,12,1726,1721,-5,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"UA",1722,"N16732","LGA","ORD",1500,1457,-3,28,1525,164,142,103,733,1608,11,1644,1619,-25,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"MQ",3660,"N635MQ","BMI","DFW",1536,2047,311,12,2059,129,110,93,690,2232,5,1745,2237,292,0,0,"",0,0,0,292,0
2015,8,28,5,"AA",1646,"N3KXAA","DFW","TUL",1545,1543,-2,13,1556,72,59,44,237,1640,2,1657,1642,-15,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"OO",7416,"N912EV","RHI","MSP",1547,1547,0,9,1556,53,64,51,190,1647,4,1640,1651,11,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"UA",1618,"N78509","LAS","EWR",1700,1654,-6,16,1710,307,284,260,2227,30,8,107,38,-29,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"OO",7405,"N429SW","SLC","TWF",1709,1701,-8,14,1715,47,48,31,175,1746,3,1756,1749,-7,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"UA",1481,"N37409","BUF","ORD",1733,1757,24,15,1812,107,93,69,473,1821,9,1820,1830,10,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"AA",2027,"N508AY","PHX","MSP",1850,2025,95,10,2035,184,177,161,1276,116,6,2354,122,88,0,0,"",0,0,88,0,0
2015,8,28,5,"MQ",3038,"N645MQ","ORD","BMI",2010,2004,-6,19,2023,57,53,23,116,2046,11,2107,2057,-10,0,0,"",NA,NA,NA,NA,NA
2015,8,28,5,"WN",2713,"N440LV","LAX","OAK",2205,2201,-4,5,2206,70,67,55,337,2301,7,2315,2308,-7,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"EV",5680,"N13553","CLT","EWR",608,605,-3,16,621,112,111,81,529,742,14,800,756,-4,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"AA",1442,"N436AA","STL","DFW",800,755,-5,11,806,111,106,81,550,927,14,951,941,-10,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"WN",4409,"N8607M","OAK","SAN",830,826,-4,28,854,95,103,71,446,1005,4,1005,1009,4,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"WN",62,"N252WN","PHX","EWR",930,930,0,14,944,290,276,256,2133,1700,6,1720,1706,-14,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"AA",2377,"N475AA","ORD","DEN",1000,956,-4,13,1009,156,151,129,888,1118,9,1136,1127,-9,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"AS",85,"N535AS","SEA","ANC",1030,1029,-1,17,1046,219,205,184,1448,1250,4,1309,1254,-15,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"AA",2066,"N822AW","BWI","CLT",1035,1027,-8,12,1039,83,85,56,361,1135,17,1158,1152,-6,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"B6",1094,"N238JB","AUS","JFK",1137,1134,-3,8,1142,233,203,192,1521,1554,3,1630,1557,-33,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"DL",1861,"N351NB","IAD","ATL",1220,1217,-3,8,1225,111,99,79,534,1344,12,1411,1356,-15,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"NK",105,"N527NK","BWI","MSP",1230,1228,-2,7,1235,154,138,124,936,1339,7,1404,1346,-18,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"EV",5015,"N755EV","TVC","LGA",1245,1240,-5,12,1252,117,107,88,655,1420,7,1442,1427,-15,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"WN",2910,"N743SW","BNA","MCO",1435,1435,0,11,1446,110,112,94,616,1720,7,1725,1727,2,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"WN",3448,"N921WN","DTW","BWI",1625,1620,-5,9,1629,90,75,61,409,1730,5,1755,1735,-20,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"UA",856,"N467UA","ORD","PHL",1645,1651,6,14,1705,128,113,94,678,1939,5,1953,1944,-9,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"AA",464,"N915US","SAN","PHX",1925,1916,-9,11,1927,76,65,49,304,2016,5,2041,2021,-20,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"OO",4514,"N812SK","DTW","BNA",1950,1946,-4,16,2002,95,89,68,456,2010,5,2025,2015,-10,0,0,"",NA,NA,NA,NA,NA
2015,8,29,6,"DL",724,"N537US","LIH","LAX",2126,2121,-5,14,2135,329,309,288,2615,523,7,555,530,-25,0,0,"",NA,NA,NA,NA,NA
2015,8,30,7,"OO",5460,"N915SW","RDD","SFO",504,550,46,16,606,70,62,42,199,648,4,614,652,38,0,0,"",0,0,38,0,0
2015,8,30,7,"B6",954,"N523JB","SJU","FLL",610,607,-3,23,630,157,170,137,1046,847,10,847,857,10,0,0,"",NA,NA,NA,NA,NA
2015,8,30,7,"WN",261,"N357SW","DEN","SAT",1005,1003,-2,21,1024,120,128,103,794,1307,4,1305,1311,6,0,0,"",NA,NA,NA,NA,NA
2015,8,30,7,"AS",537,"N526AS","ONT","SEA",1025,1028,3,10,1038,150,149,132,956,1250,7,1255,1257,2,0,0,"",NA,NA,NA,NA,NA
2015,8,30,7,"DL",1286,"N905DL","ATL","LGA",1045,1050,5,17,1107,134,126,102,762,1249,7,1259,1256,-3,0,0,"",NA,NA,NA,NA,NA
2015,8,30,7,"WN",457,"N742SW","SEA","SAN",1200,1208,8,32,1240,160,168,134,1050,1454,2,1440,1456,16,0,0,"",8,0,7,1,0
2015,8,30,7,"EV",5449,"N612QX","DTW","ELM",1350,1347,-3,10,1357,70,66,53,332,1450,3,1500,1453,-7,0,0,"",NA,NA,NA,NA,NA
2015,8,30,7,"WN",2166,"N483WN","BNA","JAX",1615,1643,28,10,1653,85,85,68,483,1901,7,1840,1908,28,0,0,"",0,0,5,23,0
2015,8,30,7,"AA",2031,"N770UW","PHL","ATL",1630,1623,-7,19,1642,136,131,107,666,1829,5,1846,1834,-12,0,0,"",NA,NA,NA,NA,NA
2015,8,30,7,"EV",5603,"N166PQ","ATL","HOU",1631,1636,5,15,1651,130,121,101,696,1732,5,1741,1737,-4,0,0,"",NA,NA,NA,NA,NA
2015,8,30,7,"MQ",3321,"N932MQ","ROW","DFW",1639,1631,-8,8,1639,95,88,71,435,1850,9,1914,1859,-15,0,0,"",NA,NA,NA,NA,NA
2015,8,30,7,"DL",2841,"N552NW","SLC","ATL",2355,2353,-2,16,9,219,214,191,1590,520,7,534,527,-7,0,0,"",NA,NA,NA,NA,NA
2015,8,31,1,"DL",1472,"N955DL","ATL","TPA",835,831,-4,13,844,82,76,59,406,943,4,957,947,-10,0,0,"",NA,NA,NA,NA,NA
2015,8,31,1,"OO",6532,"N719SK","SHV","DEN",909,906,-3,10,916,136,133,107,792,1003,16,1025,1019,-6,0,0,"",NA,NA,NA,NA,NA
2015,8,31,1,"AA",1430,"N3EJAA","DFW","BOS",1345,1339,-6,16,1355,229,216,195,1562,1810,5,1834,1815,-19,0,0,"",NA,NA,NA,NA,NA
2015,8,31,1,"UA",687,"N498UA","LGA","ORD",1410,1408,-2,17,1425,165,123,100,733,1505,6,1555,1511,-44,0,0,"",NA,NA,NA,NA,NA
2015,8,31,1,"AA",1700,"N833AW","CLT","BDL",1429,1424,-5,13,1437,115,106,90,644,1607,3,1624,1610,-14,0,0,"",NA,NA,NA,NA,NA
2015,8,31,1,"AA",2038,"N712US","RDU","CLT",1959,1951,-8,16,2007,59,51,30,130,2037,5,2058,2042,-16,0,0,"",NA,NA,NA,NA,NA
2015,8,31,1,"UA",1695,"N73256","SEA","EWR",2119,2140,21,12,2152,306,294,275,2402,527,7,525,534,9,0,0,"",NA,NA,NA,NA,NA
2015,8,31,1,"WN",436,"N766SW","ATL","JAX",2210,2206,-4,21,2227,70,70,43,270,2310,6,2320,2316,-4,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"WN",2927,"N227WN","MSY","LAS",610,605,-5,6,611,225,205,195,1500,726,4,755,730,-25,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"OO",7392,"N953SW","SGU","SLC",637,638,1,15,653,68,69,49,272,742,5,745,747,2,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"AA",1856,"N937UW","PHX","PHL",700,719,19,14,733,273,265,249,2075,1442,2,1433,1444,11,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"AA",999,"N3BNAA","JFK","ORD",719,714,-5,28,742,166,145,110,740,832,7,905,839,-26,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"UA",751,"N674UA","IAH","EWR",720,724,4,18,742,215,199,167,1400,1129,14,1155,1143,-12,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"WN",1344,"N474WN","LAS","DEN",745,741,-4,9,750,110,100,84,628,1014,7,1035,1021,-14,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"AA",1357,"N635AA","JFK","SJU",830,816,-14,25,841,254,231,201,1598,1202,5,1244,1207,-37,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"UA",714,"N811UA","LAS","CLE",929,918,-11,12,930,243,230,213,1824,1603,5,1632,1608,-24,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"UA",1709,"N17753","EWR","ORD",945,941,-4,17,958,151,135,107,719,1045,11,1116,1056,-20,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"OO",5528,"N712SK","ORD","DTW",1042,1049,7,10,1059,77,70,52,235,1251,8,1259,1259,0,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"MQ",3599,"N641MQ","XNA","DFW",1151,1143,-8,9,1152,77,71,46,280,1238,16,1308,1254,-14,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"OO",6301,"N752SK","SNA","SFO",1349,1341,-8,14,1355,81,79,62,372,1457,3,1510,1500,-10,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"OO",5328,"N929SW","FWA","ORD",1459,1508,9,19,1527,60,70,33,157,1500,18,1459,1518,19,0,0,"",10,0,0,9,0
2015,9,1,2,"WN",3059,"N283WN","LAS","PDX",1510,1507,-3,10,1517,135,125,111,763,1708,4,1725,1712,-13,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"MQ",3084,"N523MQ","DSM","ORD",1543,1538,-5,11,1549,82,79,57,299,1646,11,1705,1657,-8,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"WN",122,"N7751A","DEN","SMF",1705,1703,-2,13,1716,150,143,126,909,1822,4,1835,1826,-9,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"DL",2363,"N985AT","DTW","EWR",1746,1742,-4,13,1755,102,89,72,488,1907,4,1928,1911,-17,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"MQ",3559,"N646MQ","MHK","DFW",1750,1740,-10,4,1744,89,80,67,431,1851,9,1919,1900,-19,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"WN",2664,"N7701B","SJC","LAS",1935,1928,-7,10,1938,80,75,61,386,2039,4,2055,2043,-12,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"NK",971,"N641NK","FLL","DFW",2025,2016,-9,15,2031,174,167,144,1119,2155,8,2219,2203,-16,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"WN",5244,"N642WN","ATL","MKE",2045,2041,-4,27,2108,125,126,95,669,2143,4,2150,2147,-3,0,0,"",NA,NA,NA,NA,NA
2015,9,1,2,"WN",2632,"N7702A","SJC","LAX",2130,2120,-10,8,2128,75,71,54,308,2222,9,2245,2231,-14,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"WN",633,"N641SW","BOS","IND",535,530,-5,11,541,155,135,117,818,738,7,810,745,-25,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"EV",5782,"N26549","LIT","IAH",615,605,-10,8,613,92,77,61,374,714,8,747,722,-25,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"UA",1199,"N34455","LAX","EWR",655,650,-5,18,708,334,314,287,2454,1455,9,1529,1504,-25,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"AA",400,"N823AW","LAX","PHX",720,713,-7,19,732,108,121,58,370,830,44,908,914,6,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"AA",593,"N189UW","PHX","ORD",910,906,-4,29,935,222,222,181,1440,1436,12,1452,1448,-4,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"AA",193,"N3GAAA","ORD","SFO",1205,1201,-4,12,1213,286,263,245,1846,1418,6,1451,1424,-27,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"UA",1963,"N69804","LAX","IAH",1230,1231,1,16,1247,200,191,169,1379,1736,6,1750,1742,-8,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"DL",1784,"N670DN","ABQ","ATL",1309,1302,-7,23,1325,186,185,154,1269,1759,8,1815,1807,-8,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"UA",1992,"N35271","ORD","LGA",1357,1428,31,14,1442,138,115,95,733,1717,6,1715,1723,8,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"AA",2222,"N873AA","AUS","DFW",1425,1424,-1,10,1434,66,61,40,190,1514,11,1531,1525,-6,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"OO",6334,"N903SW","DEN","FSD",1427,1421,-6,12,1433,96,80,65,483,1638,3,1703,1641,-22,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"VX",909,"N527VA","LAS","SFO",1540,1534,-6,11,1545,90,83,65,414,1650,7,1710,1657,-13,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"OO",4620,"N455CA","BUR","SLC",1635,1625,-10,20,1645,109,111,87,574,1912,4,1924,1916,-8,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"B6",402,"N506JB","FLL","JFK",1719,1715,-4,14,1729,192,160,137,1069,1946,9,2031,1955,-36,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"UA",1271,"N78448","BOS","ORD",1949,2003,14,25,2028,175,148,116,867,2124,7,2144,2131,-13,0,0,"",NA,NA,NA,NA,NA
2015,9,2,3,"DL",1989,"N352NB","DTW","CLT",2008,2003,-5,28,2031,115,103,69,500,2140,6,2203,2146,-17,0,0,"",NA,NA,NA,NA,NA
2015,9,3,4,"DL",558,"N905DE","BNA","ATL",800,754,-6,17,811,75,64,37,214,948,10,1015,958,-17,0,0,"",NA,NA,NA,NA,NA
2015,9,3,4,"AA",1074,"N505AA","IND","DFW",805,758,-7,10,808,139,128,103,761,851,15,924,906,-18,0,0,"",NA,NA,NA,NA,NA
2015,9,3,4,"UA",1924,"N69826","LAX","DEN",830,840,10,17,857,141,138,115,862,1152,6,1151,1158,7,0,0,"",NA,NA,NA,NA,NA
2015,9,3,4,"EV",5144,"N723EV","BUF","LGA",900,858,-2,15,913,85,78,59,292,1012,4,1025,1016,-9,0,0,"",NA,NA,NA,NA,NA
2015,9,3,4,"AA",2064,"N586UW","CLT","LGA",1145,1142,-3,28,1210,115,110,76,544,1326,6,1340,1332,-8,0,0,"",NA,NA,NA,NA,NA
2015,9,3,4,"DL",2795,"N978AT","JFK","MIA",1453,1448,-5,25,1513,209,182,152,1089,1745,5,1822,1750,-32,0,0,"",NA,NA,NA,NA,NA
2015,9,3,4,"UA",733,"N810UA","DEN","SMF",1538,1537,-1,14,1551,155,146,126,909,1657,6,1713,1703,-10,0,0,"",NA,NA,NA,NA,NA
2015,9,3,4,"OO",7374,"N441SW","BRD","MSP",1549,1549,0,49,1638,51,75,23,114,1701,3,1640,1704,24,0,0,"",24,0,0,0,0
2015,9,3,4,"WN",3145,"N908WN","SNA","OAK",1720,1740,20,11,1751,80,76,60,371,1851,5,1840,1856,16,0,0,"",0,0,16,0,0
2015,9,3,4,"DL",838,"N603AT","BUF","JFK",1907,1903,-4,11,1914,90,72,53,301,2007,8,2037,2015,-22,0,0,"",NA,NA,NA,NA,NA
2015,9,3,4,"DL",21,"N936DN","DTW","FLL",1958,2055,57,33,2128,179,188,150,1127,2358,5,2257,3,66,0,0,"",9,0,4,53,0
2015,9,4,5,"AA",208,"N5ENAA","SFO","MIA",700,657,-3,18,715,343,310,286,2585,1501,6,1543,1507,-36,0,0,"",NA,NA,NA,NA,NA
2015,9,4,5,"B6",597,"N519JB","BOS","SEA",700,706,6,16,722,361,338,311,2496,933,11,1001,944,-17,0,0,"",NA,NA,NA,NA,NA
2015,9,4,5,"AA",621,"N656AW","DCA","PHX",710,702,-8,18,720,297,282,261,1979,841,3,907,844,-23,0,0,"",NA,NA,NA,NA,NA
2015,9,4,5,"B6",2280,"N183JB","EWR","BOS",900,857,-3,23,920,75,66,39,200,959,4,1015,1003,-12,0,0,"",NA,NA,NA,NA,NA
2015,9,4,5,"DL",840,"N324NB","SLC","ORD",1115,1106,-9,17,1123,188,178,149,1250,1452,12,1523,1504,-19,0,0,"",NA,NA,NA,NA,NA
2015,9,4,5,"UA",1992,"N23708","MSP","ORD",1125,1124,-1,14,1138,95,88,65,334,1243,9,1300,1252,-8,0,0,"",NA,NA,NA,NA,NA
2015,9,4,5,"NK",362,"N503NK","IAH","ATL",1250,1248,-2,13,1301,122,116,92,689,1533,11,1552,1544,-8,0,0,"",NA,NA,NA,NA,NA
2015,9,4,5,"WN",2063,"N551WN","OAK","LAS",1415,1416,1,9,1425,90,79,65,407,1530,5,1545,1535,-10,0,0,"",NA,NA,NA,NA,NA
2015,9,4,5,"B6",1635,"N805JB","SFO","LGB",1903,1858,-5,25,1923,82,87,59,354,2022,3,2025,2025,0,0,0,"",NA,NA,NA,NA,NA
2015,9,4,5,"AA",2194,"N5EPAA","ANC","DFW",2040,2105,25,16,2121,381,382,358,3043,619,8,601,627,26,0,0,"",1,0,25,0,0
